employee_id,experience_group,years_of_experience,role,ats_format_score,ats_content_score,ats_keyword_score,ats_overall_score,current_salary,market_rate,location,company_size,technology_stack_count,performance_rating,project_success_rate,skill_proficiency_avg,certification_count,education_level,institution_ranking,domain_experience,leadership_score,communication_score,project_complexity_avg,learning_velocity,cultural_fit_score,retention_risk_score,negotiation_history_avg,is_internal_referral,time_to_promotion,training_hours_completed,mentorship_participation,cross_functional_experience,required_hike_percentage,timestamp
EMP_0911,senior,7,Data Scientist,61.5,71.9,69.9,67.8,21.2,27.6,Noida,Startup,8,3.1,70.9,9.7,5,PhD,85,E-commerce,5.1,8.1,10.0,9.8,7.8,1.8,20.1,False,6,625,True,0,30.0,2024-11-02T14:58:35.801560Z
EMP_0753,mid_level,2,Backend Developer,80.7,92.2,88.2,87.0,13.4,16.7,Gurgaon,Enterprise,5,4.6,93.7,5.4,5,Bachelor,73,IoT,7.2,9.1,6.3,9.6,9.1,1.0,11.5,True,15,219,True,1,25.0,2025-07-28T14:58:35.798784Z
EMP_0786,mid_level,4,Tech Lead,83.5,85.3,84.7,84.5,15.9,19.9,Bangalore,Enterprise,7,3.9,83.2,6.4,7,Master,76,Cloud Infrastructure,8.7,8.8,7.7,7.8,8.0,1.0,19.0,True,12,384,False,1,25.0,2024-12-01T14:58:35.799289Z
EMP_0085,freshers,0,Full-stack Developer,77.5,79.6,69.7,75.6,7.0,8.0,Mumbai,Enterprise,3,3.6,79.0,9.4,7,PhD,86,IoT,6.4,9.8,5.0,7.4,6.9,1.2,0,True,26,85,False,0,15.0,2024-12-21T14:58:35.789540Z
EMP_0926,senior,12,Tech Lead,100,95.2,91.6,95.6,23.5,30.5,Noida,Mid-size,8,4.9,98.5,5.1,6,Bachelor,63,FinTech,8.4,8.6,10.0,7.4,8.0,1.0,19.7,False,6,1045,False,4,30.0,2024-10-31T14:58:35.801560Z
EMP_0061,freshers,0,Mobile Developer,72.9,79.5,79.8,77.4,6.9,8.0,Noida,Enterprise,3,3.4,76.1,6.7,5,PhD,91,HealthTech,7.5,6.4,5.5,9.7,8.7,1.1,0,False,24,138,True,0,15.0,2024-10-08T14:58:35.789041Z
EMP_0038,freshers,0,Mobile Developer,83.9,72.6,75.9,77.5,7.0,8.1,Delhi,Enterprise,2,3.7,80.3,6.8,8,Bachelor,93,HealthTech,7.5,6.4,5.0,6.3,8.6,1.0,0,True,22,73,False,0,15.0,2024-11-06T14:58:35.788540Z
EMP_0443,junior,1,Tech Lead,67.0,68.4,69.3,68.2,7.3,8.8,Chennai,Startup,4,3.1,72.2,7.5,2,Bachelor,71,HealthTech,7.7,9.9,5.0,8.0,8.6,1.9,5.5,True,23,178,False,1,20.0,2025-02-02T14:58:35.794043Z
EMP_0529,junior,1,UI/UX Designer,74.6,80.9,80.3,78.6,9.5,11.4,Chennai,Mid-size,4,3.3,74.6,9.9,2,Master,70,EdTech,6.1,6.9,6.6,9.4,7.4,2.1,24.9,True,21,170,False,0,20.0,2025-02-03T14:58:35.795933Z
EMP_0437,junior,1,DevOps Engineer,81.7,84.9,85.1,83.9,9.2,11.0,Noida,Startup,4,4.0,85.6,8.7,0,Master,93,E-commerce,6.4,10.0,5.0,6.3,7.1,1.0,13.6,False,21,210,False,1,20.0,2024-12-10T14:58:35.794043Z
EMP_0645,mid_level,4,Tech Lead,63.3,72.1,77.7,71.0,12.8,16.0,Noida,Enterprise,7,3.5,77.2,7.1,0,Bachelor,82,E-commerce,7.1,9.8,7.6,6.1,8.6,1.3,29.6,False,14,425,True,0,25.0,2025-06-20T14:58:35.797215Z
EMP_0788,mid_level,4,Frontend Developer,98.5,86.9,87.0,90.8,15.3,19.2,Bangalore,Startup,7,4.3,89.3,8.2,6,Master,89,Enterprise Software,8.7,8.4,7.4,6.1,6.7,1.0,21.8,False,10,411,True,3,25.0,2025-06-16T14:58:35.799289Z
EMP_0894,mid_level,2,QA Engineer,77.2,79.3,84.1,80.2,20.1,25.2,Mumbai,Enterprise,4,3.9,84.2,9.1,2,PhD,61,Social Media,8.4,6.3,5.9,8.1,9.6,1.5,24.0,True,19,220,False,1,25.0,2025-01-12T14:58:35.801055Z
EMP_0088,freshers,0,Frontend Developer,94.7,93.1,92.6,93.5,6.8,7.8,Bangalore,Startup,2,4.8,96.7,5.3,6,PhD,90,Cloud Infrastructure,6.8,7.0,5.3,6.2,8.6,1.0,0,False,22,93,True,0,15.0,2024-10-17T14:58:35.789540Z
EMP_0680,mid_level,2,Data Scientist,84.2,92.2,91.8,89.4,22.2,27.8,Gurgaon,Startup,4,4.7,95.9,9.2,3,PhD,77,FinTech,5.6,8.2,7.1,10.0,8.4,1.0,24.6,True,18,272,True,2,25.0,2025-02-20T14:58:35.797780Z
EMP_0825,mid_level,2,Data Scientist,86.6,87.9,87.5,87.4,21.7,27.1,Mumbai,Startup,3,4.6,94.6,6.9,7,Master,78,E-commerce,7.7,8.5,7.1,7.5,8.6,1.0,9.2,True,15,223,True,2,25.0,2025-08-07T14:58:35.799786Z
EMP_0700,mid_level,3,Data Scientist,88.9,91.9,91.5,90.8,18.5,23.2,Delhi,Mid-size,5,4.7,95.1,7.2,0,PhD,65,IoT,9.7,8.5,7.9,6.5,7.5,1.0,17.7,True,18,382,True,3,25.0,2025-02-09T14:58:35.798286Z
EMP_0977,senior,11,Tech Lead,97.1,92.6,92.4,94.0,21.8,28.3,Delhi,Enterprise,8,4.9,98.6,6.0,1,Bachelor,77,Cloud Infrastructure,7.6,6.8,10.0,9.4,9.2,1.0,8.6,True,6,944,True,9,30.0,2025-01-22T14:58:35.802064Z
EMP_0855,mid_level,3,QA Engineer,98.6,94.3,91.2,94.7,12.4,15.5,Chennai,Mid-size,4,4.7,96.1,5.3,8,Master,74,EdTech,6.6,7.7,7.3,6.3,9.0,1.0,10.3,False,18,317,False,3,25.0,2025-02-12T14:58:35.800550Z
EMP_0489,junior,1,UI/UX Designer,92.2,80.6,91.8,88.2,11.1,13.4,Gurgaon,Mid-size,4,4.2,87.6,9.5,4,Master,90,FinTech,8.9,9.6,6.2,8.4,9.7,1.0,25.7,False,22,160,True,1,20.0,2025-05-19T14:58:35.794965Z
EMP_0204,freshers,0,UI/UX Designer,76.8,77.5,74.9,76.4,7.1,8.1,Noida,Startup,2,3.8,82.5,6.6,8,Master,94,EdTech,6.2,9.3,5.9,9.2,7.6,1.4,0,True,25,67,True,0,15.0,2025-01-01T14:58:35.791040Z
EMP_0444,junior,1,Product Manager,76.1,93.5,90.5,86.7,10.4,12.5,Pune,Enterprise,2,4.2,87.4,9.3,0,PhD,72,HealthTech,9.0,6.5,5.2,6.6,6.8,1.1,24.4,False,18,158,False,0,20.0,2025-07-06T14:58:35.794043Z
EMP_0209,freshers,0,Frontend Developer,90.4,88.2,90.2,89.6,6.0,7.0,Hyderabad,Enterprise,2,4.7,94.8,5.9,8,Bachelor,87,Enterprise Software,6.8,8.1,5.0,9.5,6.9,1.0,0,False,21,125,True,0,15.0,2025-07-17T14:58:35.791040Z
EMP_0255,junior,1,QA Engineer,75.7,82.0,68.5,75.4,12.0,14.4,Delhi,Mid-size,4,3.6,78.6,8.6,7,Bachelor,77,HealthTech,5.8,6.5,6.3,6.2,8.7,1.9,29.8,True,20,131,True,1,20.0,2025-06-10T14:58:35.791540Z
EMP_0617,mid_level,2,Mobile Developer,71.6,79.8,87.3,79.6,14.6,18.2,Mumbai,Mid-size,4,3.8,82.7,8.2,7,Master,80,HealthTech,8.9,7.8,7.0,6.4,8.2,1.4,6.2,False,17,224,False,1,25.0,2025-01-25T14:58:35.797215Z
EMP_0317,junior,1,Data Scientist,77.9,74.4,79.6,77.3,11.3,13.6,Gurgaon,Enterprise,3,3.5,78.0,7.0,8,Bachelor,60,Social Media,6.7,9.5,5.3,7.8,9.9,1.8,13.9,False,24,215,False,1,20.0,2025-06-04T14:58:35.792540Z
EMP_0806,mid_level,4,Backend Developer,76.4,98.6,85.8,86.9,14.0,17.4,Noida,Startup,7,4.5,92.5,6.8,1,Bachelor,94,IoT,8.2,9.9,9.2,9.6,7.3,1.0,7.1,True,15,457,True,0,25.0,2024-11-30T14:58:35.799786Z
EMP_0304,junior,1,Full-stack Developer,86.5,85.4,69.2,80.3,8.6,10.3,Chennai,Mid-size,3,3.8,81.8,5.7,6,Master,74,FinTech,6.0,7.8,5.0,8.8,8.2,1.6,6.8,False,21,134,True,0,20.0,2025-02-17T14:58:35.792540Z
EMP_0901,senior,12,Mobile Developer,75.2,68.3,76.7,73.4,17.9,23.2,Bangalore,Mid-size,8,3.1,71.8,8.4,6,PhD,91,E-commerce,6.1,6.8,10.0,7.7,7.9,1.6,8.7,True,6,1087,False,8,30.0,2025-08-18T14:58:35.801055Z
EMP_0118,freshers,0,UI/UX Designer,62.0,74.0,74.6,70.2,7.2,8.2,Chennai,Mid-size,2,3.3,74.5,5.6,5,Bachelor,70,Social Media,8.5,9.7,5.1,6.9,9.4,1.5,0,True,26,100,True,0,15.0,2024-11-04T14:58:35.790040Z
EMP_0520,junior,1,DevOps Engineer,64.0,75.2,78.0,72.4,10.5,12.5,Bangalore,Mid-size,2,3.1,70.8,6.7,2,Master,60,Social Media,9.8,7.8,6.2,6.3,6.6,1.6,20.5,False,24,150,True,1,20.0,2025-05-15T14:58:35.794965Z
EMP_0212,freshers,0,Backend Developer,82.7,82.1,73.0,79.3,7.9,9.0,Chennai,Mid-size,3,3.7,80.8,9.6,0,Bachelor,64,HealthTech,9.9,9.1,5.9,9.7,7.7,1.3,0,True,23,93,True,0,15.0,2025-05-01T14:58:35.791040Z
EMP_0724,mid_level,2,Tech Lead,83.1,86.1,67.6,78.9,14.6,18.2,Pune,Startup,3,3.9,83.0,8.3,8,Bachelor,74,Cloud Infrastructure,6.2,8.0,6.5,8.9,7.3,1.0,17.3,True,16,243,False,2,25.0,2025-09-02T14:58:35.798784Z
EMP_0727,mid_level,3,Mobile Developer,77.8,70.0,72.8,73.5,18.8,23.5,Delhi,Enterprise,5,3.5,77.4,7.2,7,PhD,77,EdTech,5.9,10.0,7.5,6.4,8.8,1.8,20.1,False,16,385,True,2,25.0,2024-09-29T14:58:35.798784Z
EMP_0686,mid_level,2,DevOps Engineer,82.0,80.2,88.7,83.6,17.6,22.0,Delhi,Enterprise,5,3.6,78.9,6.4,4,Bachelor,78,AI/ML,8.5,9.1,7.6,6.6,6.8,1.0,26.6,True,19,233,False,2,25.0,2024-10-25T14:58:35.797780Z
EMP_0383,junior,1,Data Scientist,76.7,77.5,76.4,76.9,10.3,12.4,Bangalore,Mid-size,2,3.8,81.7,6.7,4,Bachelor,65,IoT,9.8,7.0,5.1,6.5,8.9,1.1,8.7,False,20,189,False,1,20.0,2025-03-13T14:58:35.793540Z
EMP_0277,junior,1,Product Manager,90.9,96.1,81.4,89.4,10.7,12.8,Chennai,Enterprise,4,4.7,95.3,6.7,1,Master,80,FinTech,7.7,9.9,6.6,9.2,8.4,1.0,18.6,False,22,149,True,1,20.0,2025-02-27T14:58:35.792040Z
EMP_0234,freshers,0,Tech Lead,76.2,74.1,72.2,74.2,7.3,8.4,Bangalore,Enterprise,2,3.3,75.1,9.6,7,Master,73,E-commerce,7.9,8.7,5.1,9.6,7.2,2.0,0,False,25,77,False,0,15.0,2024-11-10T14:58:35.791540Z
EMP_0653,mid_level,3,Mobile Developer,98.5,92.8,87.5,92.9,21.4,26.8,Delhi,Enterprise,5,4.9,98.7,9.1,5,Master,62,Social Media,5.6,7.8,6.8,7.1,6.9,1.0,24.7,False,16,333,False,3,25.0,2024-10-19T14:58:35.797215Z
EMP_0159,freshers,0,Data Scientist,75.9,84.5,81.6,80.6,8.0,9.2,Noida,Startup,2,3.9,83.6,8.3,4,Bachelor,62,Gaming,8.2,8.4,6.0,9.8,6.6,1.0,0,False,22,101,True,0,15.0,2025-04-19T14:58:35.790540Z
EMP_0822,mid_level,4,Mobile Developer,80.6,84.9,85.2,83.6,13.8,17.3,Gurgaon,Mid-size,7,4.3,89.9,8.2,0,PhD,92,HealthTech,9.2,9.6,8.6,6.8,9.4,1.0,9.2,True,15,421,True,0,25.0,2025-02-24T14:58:35.799786Z
EMP_0075,freshers,0,Full-stack Developer,90.6,82.5,79.5,84.2,7.3,8.4,Bangalore,Enterprise,2,4.4,91.0,8.3,1,Master,60,Gaming,5.1,7.0,5.8,9.4,6.8,1.0,0,False,24,69,False,0,15.0,2025-01-23T14:58:35.789540Z
EMP_0823,mid_level,2,DevOps Engineer,89.7,91.2,91.5,90.8,16.1,20.1,Hyderabad,Mid-size,4,4.8,97.0,5.4,8,Bachelor,87,AI/ML,9.1,8.2,6.2,9.3,8.1,1.0,11.9,False,17,212,False,2,25.0,2024-12-04T14:58:35.799786Z
EMP_0267,junior,1,Backend Developer,77.4,71.1,66.2,71.5,9.4,11.3,Hyderabad,Startup,4,3.0,70.1,5.5,6,Bachelor,85,EdTech,8.2,6.8,5.6,9.6,8.0,2.5,14.0,False,22,141,True,0,20.0,2025-01-11T14:58:35.792040Z
EMP_0850,mid_level,2,DevOps Engineer,71.1,73.9,70.9,71.9,20.8,26.0,Delhi,Startup,5,3.2,72.8,8.4,1,PhD,89,IoT,7.4,6.8,6.4,7.7,9.5,1.8,10.4,True,20,304,True,0,25.0,2025-03-31T14:58:35.800550Z
EMP_0814,mid_level,3,Tech Lead,73.8,75.6,65.8,71.7,16.9,21.1,Delhi,Mid-size,5,3.3,75.0,5.5,1,PhD,67,Social Media,8.6,6.8,6.9,9.9,9.6,2.1,10.6,True,12,387,False,3,25.0,2025-03-01T14:58:35.799786Z
EMP_0568,mid_level,3,Frontend Developer,74.3,76.6,87.0,79.3,21.2,26.5,Delhi,Enterprise,4,3.8,81.5,6.5,0,PhD,86,AI/ML,9.2,6.9,7.7,6.4,9.4,1.0,17.0,False,12,324,True,1,25.0,2025-04-04T14:58:35.796442Z
EMP_0862,mid_level,3,Full-stack Developer,70.9,68.8,81.6,73.7,11.9,14.8,Gurgaon,Mid-size,5,3.1,71.6,9.1,7,Master,70,Gaming,9.1,6.4,6.5,6.8,7.4,1.8,16.2,True,12,324,True,1,25.0,2024-09-03T14:58:35.800550Z
EMP_0285,junior,1,Mobile Developer,85.7,87.7,87.6,87.0,13.2,15.9,Mumbai,Startup,2,4.6,94.5,9.9,1,PhD,95,IoT,5.3,7.0,5.3,9.2,7.4,1.0,27.0,False,22,158,True,1,20.0,2024-10-06T14:58:35.792040Z
EMP_0084,freshers,0,Data Scientist,81.9,75.3,79.2,78.8,6.8,7.8,Pune,Enterprise,2,3.9,83.1,7.9,6,Master,94,Enterprise Software,6.9,7.9,5.0,6.8,9.8,1.0,0,False,22,88,False,0,15.0,2025-06-25T14:58:35.789540Z
EMP_0292,junior,1,UI/UX Designer,86.7,90.1,82.0,86.3,7.9,9.5,Pune,Enterprise,2,4.5,92.1,5.7,6,Bachelor,89,HealthTech,7.5,9.3,6.5,8.7,9.0,1.0,28.6,False,23,194,True,1,20.0,2025-05-29T14:58:35.792540Z
EMP_0938,senior,8,DevOps Engineer,79.0,84.2,89.4,84.2,25.0,32.5,Mumbai,Mid-size,8,3.9,82.9,6.7,2,Bachelor,76,IoT,9.3,7.9,10.0,6.0,9.5,1.5,5.4,True,6,729,False,8,30.0,2025-03-31T14:58:35.801560Z
EMP_0274,junior,1,Full-stack Developer,82.3,75.4,74.8,77.5,10.6,12.7,Noida,Mid-size,4,3.5,77.7,7.1,3,Bachelor,67,Social Media,8.8,9.7,5.9,8.5,7.8,1.9,12.0,True,23,223,False,0,20.0,2025-05-19T14:58:35.792040Z
EMP_0216,freshers,0,Tech Lead,84.1,85.6,83.6,84.4,7.0,8.1,Gurgaon,Mid-size,3,3.7,80.3,6.2,5,Bachelor,82,E-commerce,5.2,6.2,5.0,9.9,9.3,1.7,0,True,22,108,True,0,15.0,2025-05-20T14:58:35.791040Z
EMP_0093,freshers,0,UI/UX Designer,71.0,72.0,74.9,72.6,6.6,7.6,Bangalore,Enterprise,2,3.6,78.3,8.0,3,Bachelor,73,Gaming,7.4,8.2,5.0,6.7,6.9,1.1,0,False,22,105,True,0,15.0,2025-08-06T14:58:35.789540Z
EMP_0306,junior,1,QA Engineer,81.0,78.6,74.4,78.0,7.0,8.4,Chennai,Mid-size,4,3.2,73.1,5.7,0,Master,85,Enterprise Software,7.0,6.7,5.3,6.1,8.0,1.8,15.3,False,21,152,False,1,20.0,2025-09-01T14:58:35.792540Z
EMP_0413,junior,1,DevOps Engineer,77.9,80.9,85.5,81.5,8.2,9.8,Hyderabad,Mid-size,3,3.9,82.9,7.4,7,PhD,91,E-commerce,7.8,7.2,6.0,9.6,8.5,1.0,27.4,True,22,219,False,1,20.0,2025-01-05T14:58:35.794043Z
EMP_0353,junior,1,Tech Lead,81.5,90.0,80.5,84.0,8.8,10.6,Chennai,Enterprise,4,4.0,84.7,8.5,3,Master,83,Gaming,9.8,8.4,6.4,8.3,9.3,1.2,22.4,False,21,215,False,1,20.0,2025-08-23T14:58:35.793040Z
EMP_0999,senior,8,Mobile Developer,78.6,79.4,79.8,79.3,21.8,28.4,Delhi,Enterprise,8,4.0,84.6,7.2,5,PhD,60,AI/ML,8.7,9.6,10.0,9.2,8.8,1.5,12.9,True,6,768,True,1,30.0,2025-03-23T14:58:35.802566Z
EMP_0157,freshers,0,Mobile Developer,77.2,73.7,85.3,78.7,6.9,8.0,Mumbai,Mid-size,3,3.6,78.9,5.3,5,Master,78,Social Media,9.8,7.4,5.0,9.0,7.4,1.5,0,False,26,54,False,0,15.0,2025-09-01T14:58:35.790540Z
EMP_0119,freshers,0,DevOps Engineer,93.7,82.6,100,92.1,7.3,8.4,Gurgaon,Enterprise,2,4.9,98.5,6.8,5,Master,65,Cloud Infrastructure,8.1,9.9,5.4,8.0,9.1,1.0,0,True,21,127,True,0,15.0,2025-05-23T14:58:35.790040Z
EMP_0339,junior,1,UI/UX Designer,78.8,80.2,86.8,81.9,9.1,10.9,Gurgaon,Startup,4,3.9,83.6,9.9,4,Master,79,Enterprise Software,9.9,7.5,6.6,10.0,8.1,1.3,14.3,True,24,208,True,0,20.0,2025-08-21T14:58:35.793040Z
EMP_0235,freshers,0,UI/UX Designer,73.0,79.7,71.1,74.6,6.3,7.2,Noida,Mid-size,2,3.7,80.4,8.4,7,PhD,81,HealthTech,5.9,6.4,5.4,6.5,8.8,1.7,0,True,26,58,True,0,15.0,2025-05-27T14:58:35.791540Z
EMP_0973,senior,11,Backend Developer,74.5,72.7,85.9,77.7,18.8,24.5,Hyderabad,Startup,8,3.9,82.9,9.3,2,PhD,87,Cloud Infrastructure,5.8,6.2,10.0,9.3,7.1,1.4,11.9,True,6,936,True,6,30.0,2024-12-27T14:58:35.802064Z
EMP_0028,freshers,0,Mobile Developer,78.3,72.6,65.5,72.1,6.2,7.1,Bangalore,Mid-size,2,3.4,75.4,9.9,8,Bachelor,67,Gaming,9.1,9.9,5.0,7.9,7.4,1.5,0,True,23,93,True,0,15.0,2024-12-01T14:58:35.788540Z
EMP_0742,mid_level,3,Frontend Developer,77.9,66.9,66.0,70.3,18.9,23.7,Noida,Enterprise,5,3.0,70.1,7.6,3,Master,68,Cloud Infrastructure,5.5,7.7,7.2,6.7,8.3,1.5,7.8,False,15,327,True,3,25.0,2024-11-16T14:58:35.798784Z
EMP_0358,junior,1,Tech Lead,91.6,89.1,87.1,89.3,10.5,12.6,Chennai,Mid-size,2,4.7,94.9,6.8,7,PhD,94,AI/ML,5.7,6.7,5.7,7.4,8.1,1.0,27.1,False,24,180,False,1,20.0,2025-07-24T14:58:35.793040Z
EMP_0455,junior,1,Tech Lead,85.7,85.0,79.7,83.4,9.1,10.9,Gurgaon,Startup,3,4.0,85.4,6.6,2,PhD,94,Cloud Infrastructure,8.2,8.2,6.7,8.6,9.5,1.0,6.9,True,19,135,True,0,20.0,2025-08-10T14:58:35.794043Z
EMP_0423,junior,1,DevOps Engineer,90.7,88.5,89.8,89.7,12.1,14.5,Bangalore,Startup,4,4.9,98.3,9.1,4,PhD,85,Gaming,8.5,8.4,6.0,6.1,9.1,1.0,26.1,False,20,184,False,1,20.0,2024-12-09T14:58:35.794043Z
EMP_0184,freshers,0,Mobile Developer,68.0,85.1,78.6,77.2,8.0,9.3,Mumbai,Mid-size,2,3.7,80.5,7.9,6,PhD,93,Social Media,9.3,6.8,5.0,6.3,8.5,1.0,0,True,22,142,True,0,15.0,2025-05-13T14:58:35.791040Z
EMP_0838,mid_level,3,DevOps Engineer,63.2,75.6,70.0,69.6,13.0,16.3,Gurgaon,Enterprise,6,3.0,70.1,7.5,0,Bachelor,80,Social Media,8.4,9.9,6.8,8.2,9.7,1.8,26.4,True,13,295,False,0,25.0,2025-06-04T14:58:35.799786Z
EMP_0109,freshers,0,Mobile Developer,79.3,78.8,77.8,78.6,7.1,8.1,Chennai,Mid-size,2,3.4,76.3,8.4,0,Bachelor,72,HealthTech,5.8,6.4,5.5,7.9,8.0,1.2,0,False,23,118,False,0,15.0,2025-05-20T14:58:35.790040Z
EMP_0883,mid_level,2,Tech Lead,68.5,71.2,73.0,70.9,14.1,17.6,Pune,Startup,5,3.5,76.8,7.9,4,Bachelor,64,Social Media,5.5,8.8,7.3,9.5,7.7,1.4,29.5,False,16,293,True,2,25.0,2025-07-09T14:58:35.801055Z
EMP_0032,freshers,0,Mobile Developer,67.8,72.9,70.7,70.5,7.6,8.8,Bangalore,Startup,2,3.3,74.8,7.1,6,Bachelor,74,Gaming,8.9,9.1,5.0,9.4,8.0,2.0,0,False,27,69,False,0,15.0,2025-04-25T14:58:35.788540Z
EMP_0578,mid_level,2,DevOps Engineer,90.4,87.9,92.6,90.3,17.2,21.5,Delhi,Mid-size,5,4.5,92.0,7.7,3,Master,78,Enterprise Software,7.1,7.3,6.4,8.1,8.4,1.0,10.6,True,21,236,False,2,25.0,2025-08-28T14:58:35.796442Z
EMP_0251,junior,1,QA Engineer,96.9,90.0,99.8,95.6,10.9,13.0,Gurgaon,Startup,2,4.9,98.5,9.9,7,PhD,93,Cloud Infrastructure,8.7,9.9,5.8,6.2,8.9,1.0,13.1,True,23,197,False,1,20.0,2025-06-03T14:58:35.791540Z
EMP_0530,junior,1,Mobile Developer,93.4,95.1,98.9,95.8,9.2,11.0,Noida,Startup,2,4.9,98.7,5.5,5,Master,85,Social Media,9.3,6.4,5.6,6.2,6.8,1.0,26.0,True,18,193,True,1,20.0,2025-08-07T14:58:35.795933Z
EMP_0123,freshers,0,UI/UX Designer,77.5,72.9,73.7,74.7,7.9,9.1,Mumbai,Enterprise,2,3.4,75.6,9.5,5,Bachelor,60,FinTech,9.4,8.0,5.0,8.1,6.9,1.9,0,False,24,91,False,0,15.0,2024-10-09T14:58:35.790040Z
EMP_0090,freshers,0,Data Scientist,89.0,85.7,91.1,88.6,8.3,9.5,Hyderabad,Mid-size,2,4.8,96.7,7.9,2,PhD,74,E-commerce,9.6,6.1,5.0,7.6,9.9,1.0,0,False,25,65,False,0,15.0,2024-11-04T14:58:35.789540Z
EMP_0546,junior,1,Product Manager,78.6,70.6,90.0,79.7,9.1,10.9,Delhi,Enterprise,3,3.6,79.4,8.7,3,Bachelor,65,EdTech,6.3,9.2,5.0,7.4,7.8,1.1,24.2,True,23,200,False,0,20.0,2025-03-23T14:58:35.795933Z
EMP_0583,mid_level,2,Data Scientist,81.4,80.5,89.8,83.9,16.3,20.4,Bangalore,Enterprise,4,3.9,84.1,7.5,3,Bachelor,79,Cloud Infrastructure,5.4,8.6,6.3,6.9,6.8,1.3,6.4,True,17,279,False,1,25.0,2024-12-19T14:58:35.796442Z
EMP_0643,mid_level,3,QA Engineer,93.3,88.4,100,93.9,20.1,25.1,Chennai,Enterprise,5,4.9,98.0,7.7,2,Master,84,Cloud Infrastructure,7.6,6.8,7.4,8.1,9.1,1.0,25.2,False,18,310,True,0,25.0,2025-03-24T14:58:35.797215Z
EMP_0236,freshers,0,Tech Lead,90.2,89.5,91.1,90.3,8.0,9.2,Gurgaon,Mid-size,2,4.8,97.6,7.0,8,PhD,95,FinTech,7.3,6.3,5.0,6.7,7.8,1.0,0,False,23,77,True,0,15.0,2025-08-22T14:58:35.791540Z
EMP_0985,senior,7,DevOps Engineer,94.6,98.2,94.1,95.7,21.1,27.5,Chennai,Enterprise,8,5.0,99.6,6.1,6,PhD,61,Social Media,8.2,8.2,10.0,6.1,7.0,1.0,24.2,True,6,615,False,7,30.0,2025-03-26T14:58:35.802566Z
EMP_0808,mid_level,2,Tech Lead,90.9,99.5,89.8,93.4,15.1,18.9,Delhi,Startup,5,4.9,98.7,9.5,4,Master,90,HealthTech,5.5,9.9,6.6,7.9,9.1,1.0,6.5,False,21,229,False,1,25.0,2025-08-05T14:58:35.799786Z
EMP_0331,junior,1,Frontend Developer,84.4,84.9,88.1,85.8,11.2,13.5,Bangalore,Startup,3,4.4,91.5,8.8,3,Bachelor,93,AI/ML,7.2,6.6,6.0,9.5,7.0,1.0,10.9,True,24,207,False,1,20.0,2025-03-08T14:58:35.793040Z
EMP_0609,mid_level,3,UI/UX Designer,78.1,76.4,76.3,76.9,16.0,19.9,Bangalore,Enterprise,6,3.8,82.4,8.0,2,PhD,93,FinTech,8.8,9.3,6.8,7.1,9.3,1.0,14.4,False,17,318,False,1,25.0,2024-09-26T14:58:35.796442Z
EMP_0874,mid_level,4,Data Scientist,86.8,96.8,87.3,90.3,15.7,19.7,Noida,Startup,6,4.6,94.0,7.7,6,PhD,62,E-commerce,8.4,8.4,7.9,7.9,6.5,1.0,25.1,True,14,450,True,0,25.0,2025-08-28T14:58:35.800550Z
EMP_0642,mid_level,2,Frontend Developer,64.4,74.3,67.1,68.6,14.0,17.5,Hyderabad,Mid-size,5,3.2,72.5,5.8,6,Bachelor,75,Enterprise Software,8.7,9.5,6.6,8.2,6.7,1.8,6.9,False,16,273,True,2,25.0,2025-01-24T14:58:35.797215Z
EMP_0303,junior,1,Frontend Developer,86.5,92.9,76.8,85.4,10.5,12.7,Gurgaon,Mid-size,2,4.6,94.2,8.8,8,PhD,65,E-commerce,5.2,8.2,5.4,7.2,8.1,1.0,24.9,True,20,183,True,1,20.0,2025-07-29T14:58:35.792540Z
EMP_0968,senior,5,UI/UX Designer,85.1,79.9,67.7,77.6,22.3,29.0,Gurgaon,Startup,6,3.5,78.0,8.3,8,Bachelor,65,Social Media,6.5,6.0,9.4,7.4,9.8,1.1,15.6,False,10,466,True,0,30.0,2025-05-20T14:58:35.802064Z
EMP_0372,junior,1,Tech Lead,77.9,79.4,80.6,79.3,7.5,9.1,Chennai,Mid-size,3,3.6,79.2,6.4,2,Master,76,E-commerce,6.0,9.5,5.4,6.1,7.5,1.3,5.6,True,19,173,False,1,20.0,2025-04-09T14:58:35.793540Z
EMP_0620,mid_level,3,Data Scientist,90.8,92.2,93.6,92.2,20.7,25.9,Hyderabad,Enterprise,6,4.6,93.6,8.1,8,Master,83,Social Media,8.7,8.9,7.0,7.8,8.8,1.0,15.4,True,12,298,False,3,25.0,2025-01-20T14:58:35.797215Z
EMP_0091,freshers,0,DevOps Engineer,82.6,87.6,94.8,88.4,8.4,9.6,Pune,Startup,2,5.0,99.3,7.9,2,PhD,70,Social Media,6.3,8.4,5.0,7.4,7.2,1.0,0,False,24,99,False,0,15.0,2025-02-03T14:58:35.789540Z
EMP_0863,mid_level,4,UI/UX Designer,81.8,84.4,89.9,85.4,17.1,21.4,Delhi,Enterprise,6,4.1,86.5,8.5,1,PhD,77,AI/ML,6.5,8.8,8.3,7.7,9.1,1.4,7.3,False,12,463,False,1,25.0,2025-03-18T14:58:35.800550Z
